patient_id	file_id	file_name	sample_id
MMRF_1695	34439e60-647c-4563-9042-90e3b99b8035	199664c3-b986-423c-9491-45e4d65e2e1d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1695_1_BM_CD138pos
MMRF_1698	5322509c-1254-4abb-8c20-0821fd2074ac	4d2c21ad-f50b-44d7-b0cc-c227f55746ac.rna_seq.augmented_star_gene_counts.tsv	MMRF_1698_1_BM_CD138pos
MMRF_1700	348073d5-2253-4de0-bc87-e5eca3d6569d	6fcaedd6-8f0a-4f7c-923b-70e863065a9a.rna_seq.augmented_star_gene_counts.tsv	MMRF_1700_1_BM_CD138pos
MMRF_1705	c80d06b2-d664-4961-81fc-f096ea0148b4	f212a8ca-0459-4b5e-88d3-13eee9d79372.rna_seq.augmented_star_gene_counts.tsv	MMRF_1705_1_BM_CD138pos
MMRF_1710	b3270ce7-905e-4723-82f2-436ee4fd5987	eafb82cb-fe49-4af2-9d9c-6f9141109f3f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1710_1_BM_CD138pos
MMRF_1713	8c661e00-f821-4dbb-9455-e1d287bd7cac	fac5ad90-0422-418a-868d-5c03b38b2bc0.rna_seq.augmented_star_gene_counts.tsv	MMRF_1713_1_BM_CD138pos
MMRF_1714	cb80bca3-cdce-40fb-9939-05e0e02b2617	93ee9a27-ec37-460a-807e-5ee9bb64d390.rna_seq.augmented_star_gene_counts.tsv	MMRF_1714_1_BM_CD138pos
MMRF_1715	26ee9d63-46b8-463e-8f69-42d6305bb328	a3b35fe2-e1a7-4e69-abbf-77cf3c39e9db.rna_seq.augmented_star_gene_counts.tsv	MMRF_1715_1_BM_CD138pos
MMRF_1716	10fa89b6-2548-44ee-ae05-1704d91f3ef7	da3f2086-20f5-44e9-91ef-2661ce67a00c.rna_seq.augmented_star_gene_counts.tsv	MMRF_1716_1_BM_CD138pos
MMRF_1718	e12ef3d2-1303-4d9d-a266-eb3c47d51d56	e99563f5-a3c3-4b93-a17a-fa43bb208d1a.rna_seq.augmented_star_gene_counts.tsv	MMRF_1718_1_BM_CD138pos
MMRF_1719	d6c74921-aea1-4597-bfd2-f845eac1c611	d3b41db2-11b2-440e-b2eb-94a21caf674e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1719_1_BM_CD138pos
MMRF_1720	7d296c0a-6db7-4e5f-a890-d19d9d942198	3fc38484-eb2f-4346-b436-777168db9d9f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1720_1_BM_CD138pos
MMRF_1721	6785cabe-c76c-461c-b1a7-7714597e148e	06b316d5-f3b8-4eb3-b29b-c410004f8660.rna_seq.augmented_star_gene_counts.tsv	MMRF_1721_1_BM_CD138pos
MMRF_1722	c93d0093-bb79-4765-8c50-0518100036de	7b9aea8d-a34e-47c0-b5cc-af50d57dd858.rna_seq.augmented_star_gene_counts.tsv	MMRF_1722_1_BM_CD138pos
MMRF_1726	c77e8887-6273-452c-8dd0-cbec4566d241	6bb71f25-5aeb-4e6e-bbff-66e670ad886e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1726_1_BM_CD138pos
MMRF_1727	e402da3d-7c56-4f24-83e5-689577f8e265	8f51162d-51b6-494e-9ea2-57ebdd0a2882.rna_seq.augmented_star_gene_counts.tsv	MMRF_1727_1_BM_CD138pos
MMRF_1730	811e9b2d-87ca-4c4d-93ff-4cf3182e4bae	a8ec2c70-8c9b-4c36-959b-47bd58c4f203.rna_seq.augmented_star_gene_counts.tsv	MMRF_1730_1_BM_CD138pos
MMRF_1731	f254e513-f6e0-4255-8b3f-ac7e93bc2047	3c4ca229-e8ee-4262-9d05-688a02690a5b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1731_1_BM_CD138pos
MMRF_1733	0a1e516a-5f09-4d7f-8371-eb61a721e142	e27cc830-3180-49f8-878a-9354a97ffd17.rna_seq.augmented_star_gene_counts.tsv	MMRF_1733_1_BM_CD138pos
MMRF_1735	2290db5d-e762-4551-9f5f-9a14ffe799ca	14385835-c456-40b6-a60f-5e0d69287a69.rna_seq.augmented_star_gene_counts.tsv	MMRF_1735_1_BM_CD138pos
MMRF_1736	997541ea-6811-4aef-8e47-89b54e055975	ceb331f4-7922-48fd-a5c2-030c961e81d9.rna_seq.augmented_star_gene_counts.tsv	MMRF_1736_1_BM_CD138pos
MMRF_1738	9ff1bf44-b917-4e8a-9467-1f1734e414e6	1e44e0d0-6b31-4a07-b279-2cb8173275a6.rna_seq.augmented_star_gene_counts.tsv	MMRF_1738_1_BM_CD138pos
MMRF_1739	e0a7706e-aa40-45e9-9606-edfe6b084118	21d1da0d-1457-40dc-ba8d-35f1ba75db58.rna_seq.augmented_star_gene_counts.tsv	MMRF_1739_1_BM_CD138pos
MMRF_1744	4bd11aa0-77e4-470a-a01e-799d0635832e	9cfef09f-3771-435f-a152-52035afb0aa3.rna_seq.augmented_star_gene_counts.tsv	MMRF_1744_1_BM_CD138pos
MMRF_1750	1000b3d3-54bc-4ad7-b5c4-5a405a5faf8d	96cd82bd-8a8f-4255-a850-72e5e513ae6d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1750_1_BM_CD138pos
MMRF_1755	7aca965a-7f97-4250-8f28-c4bdbf2d1734	73a5d03e-12ab-4892-b17b-847e6232a43d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1755_1_BM_CD138pos
MMRF_1758	92754d0b-34b0-43d4-b137-01256e8ded65	46eaed80-a7aa-457c-975a-81c2e812497d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1758_1_BM_CD138pos
MMRF_1759	c668b902-ce7d-4edf-9f40-3ada18192c37	da62631c-a218-45c6-8c5f-33617f12b923.rna_seq.augmented_star_gene_counts.tsv	MMRF_1759_1_BM_CD138pos
MMRF_1766	33bed151-b4a9-46a9-86f0-9b8fbc5feb1c	583d124d-503c-4631-a265-52552350bc74.rna_seq.augmented_star_gene_counts.tsv	MMRF_1766_1_BM_CD138pos
MMRF_1768	7f635c8e-09ea-4bcb-b63b-f194d61649b6	78b8c1c5-0f69-4504-b33c-cf45157dd7ec.rna_seq.augmented_star_gene_counts.tsv	MMRF_1768_1_BM_CD138pos
MMRF_1771	b4de5296-af20-48b6-ba88-585b84a9fffa	9b72a3af-c43e-4399-8c4b-3dd198013ea6.rna_seq.augmented_star_gene_counts.tsv	MMRF_1771_1_BM_CD138pos
MMRF_1773	559066a6-81d5-4d7b-984d-f0e01aec8ba0	e74dd58f-5ddf-4678-92d2-4ad9a9864e60.rna_seq.augmented_star_gene_counts.tsv	MMRF_1773_1_BM_CD138pos
MMRF_1775	bc309081-9dd5-425b-a9f7-7eeec80cee6a	4f058394-88ae-4282-b601-c7863aebed61.rna_seq.augmented_star_gene_counts.tsv	MMRF_1775_1_BM_CD138pos
MMRF_1777	1ca440b3-2243-43dc-a906-3cbb6e1bf3dd	81a2b0f5-0ced-4b9e-b670-27a164b177a8.rna_seq.augmented_star_gene_counts.tsv	MMRF_1777_1_BM_CD138pos
MMRF_1778	31191249-4f1b-4f56-8bb8-030a50ff4a24	3f6fe79e-27be-4fe5-9a8e-64d675ff8ea3.rna_seq.augmented_star_gene_counts.tsv	MMRF_1778_1_BM_CD138pos
MMRF_1780	1a6ec0c7-d34a-4cf2-8d39-6870241646a4	18f095ef-de17-4ab2-9172-d955a1eaa9c6.rna_seq.augmented_star_gene_counts.tsv	MMRF_1780_1_BM_CD138pos
MMRF_1782	1f600847-0721-4625-b054-53936cbf2d03	69adfb8e-3b6b-48d5-a83d-e39e1ab12441.rna_seq.augmented_star_gene_counts.tsv	MMRF_1782_1_BM_CD138pos
MMRF_1783	0dd96099-a8be-4bad-af28-f1e7e2552944	05c647c8-bcff-4261-a8dc-dffec2966558.rna_seq.augmented_star_gene_counts.tsv	MMRF_1783_1_BM_CD138pos
MMRF_1785	0cc73af7-6a43-4a36-b0f1-a165c54eeb32	f9131d54-ae13-4941-975c-ff9021a4e2d1.rna_seq.augmented_star_gene_counts.tsv	MMRF_1785_1_BM_CD138pos
MMRF_1786	28b0c4e0-6389-4053-94e2-0c333315e0c3	09704553-e74a-42df-ab75-4c9afb269482.rna_seq.augmented_star_gene_counts.tsv	MMRF_1786_1_BM_CD138pos
MMRF_1787	bf98b506-2f6a-42e2-aaca-a99728847be2	988966bd-6875-40d5-8eda-7842704ec3b1.rna_seq.augmented_star_gene_counts.tsv	MMRF_1787_1_BM_CD138pos
MMRF_1790	98e035b5-3a0d-4baa-aee7-8f5575a531ae	da20d31b-1ebd-4376-beb8-cca678ac929a.rna_seq.augmented_star_gene_counts.tsv	MMRF_1790_1_BM_CD138pos
MMRF_1792	d1d73fcd-b8db-414e-8f35-2ac42992ce49	3c4dbbde-2751-4ad9-b48d-275b1e1a48ff.rna_seq.augmented_star_gene_counts.tsv	MMRF_1792_1_BM_CD138pos
MMRF_1793	c2eb3823-ea18-41b3-95eb-ce65093a3e7e	ae7fb418-02b2-4c12-a1d7-7170e7e9ac6f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1793_1_BM_CD138pos
MMRF_1795	11cf8249-fd5c-40be-8a30-3e0fd98accf1	0226f652-2415-436d-9bf1-54305131e98e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1795_1_BM_CD138pos
MMRF_1796	eaf2b16f-36a7-4bc4-bf61-61156dc3e52d	1f889780-65c6-4111-9764-4c98ca5e2675.rna_seq.augmented_star_gene_counts.tsv	MMRF_1796_1_BM_CD138pos
MMRF_1797	ceec89a1-5a33-4423-8475-8a967e157932	7e48d848-4e88-47cf-8fed-91e3561eb688.rna_seq.augmented_star_gene_counts.tsv	MMRF_1797_1_BM_CD138pos
MMRF_1801	0898b949-f82f-4445-bdaf-b87ffe0ee0c1	7d4fc12f-0cbb-45e9-966f-d3a71f80d0ba.rna_seq.augmented_star_gene_counts.tsv	MMRF_1801_1_BM_CD138pos
MMRF_1802	b89ed7b3-8dd6-4949-bbe7-197aa2a2f5ec	03de21b9-631a-4f28-99e5-d2dda477f8f9.rna_seq.augmented_star_gene_counts.tsv	MMRF_1802_1_BM_CD138pos
MMRF_1805	dc7438da-c12b-4e49-baf3-7485791bc0d7	812558d2-3d59-4868-9a1b-54d54b5733a9.rna_seq.augmented_star_gene_counts.tsv	MMRF_1805_1_BM_CD138pos
MMRF_1807	e090d85c-c3e9-4732-b22b-1a43122ddf1e	fffe0840-c4cc-49f9-9d08-e68bff62e02f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1807_1_BM_CD138pos
MMRF_1808	4da2e068-81b7-474c-a143-78a142b1fbe2	319e0fa3-b558-4201-bd07-12b6555b9e00.rna_seq.augmented_star_gene_counts.tsv	MMRF_1808_1_BM_CD138pos
MMRF_1810	394ea5f3-6aa2-4b41-ae8b-8dafb219dd9d	94ac244f-0ee4-4ae4-a614-7227324de34b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1810_1_BM_CD138pos
MMRF_1814	01897d84-5632-4707-9015-8866ea6d1e70	c3b57e39-ef82-4a03-a6df-9482a6fcbe82.rna_seq.augmented_star_gene_counts.tsv	MMRF_1814_1_BM_CD138pos
MMRF_1815	33f961b5-1f8a-4395-ad95-08ecd718aef1	6443d317-789d-41ec-97b1-dbc00fdae264.rna_seq.augmented_star_gene_counts.tsv	MMRF_1815_1_BM_CD138pos
MMRF_1817	812f7291-644d-4e57-bf53-11d3900c187f	000c5024-cee6-4ff6-bb79-312ccaf49572.rna_seq.augmented_star_gene_counts.tsv	MMRF_1817_1_BM_CD138pos
MMRF_1819	71044d8c-4d0d-40d1-b30a-61bce0b42ff7	bd49dbbd-1b39-4dbc-8e38-9b499d9f755b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1819_1_BM_CD138pos
MMRF_1822	95e50466-c762-41a8-9bbe-9af240e574fa	b87d9d22-9ebe-474a-9cc3-4d6e4e7b992b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1822_1_BM_CD138pos
MMRF_1823	b8ffff40-aa0e-4534-b05f-9311f16c2f6b	281b553b-3c50-41d4-8b51-23b6e6e932c7.rna_seq.augmented_star_gene_counts.tsv	MMRF_1823_1_BM_CD138pos
MMRF_1824	01bb50c3-9a49-40c4-8cf1-509dea844cb4	6ef46350-1734-4177-a10c-d8e217b1d816.rna_seq.augmented_star_gene_counts.tsv	MMRF_1824_1_BM_CD138pos
MMRF_1825	b688eed8-e14e-49b0-a97c-117e64a4eeb8	df6fa453-6a03-425b-b86f-f58ffb316fae.rna_seq.augmented_star_gene_counts.tsv	MMRF_1825_1_BM_CD138pos
MMRF_1830	c9e7c189-7165-4074-8269-831b3a5895d5	7072ad8a-d884-42c9-9de8-5451b2ef8b56.rna_seq.augmented_star_gene_counts.tsv	MMRF_1830_1_BM_CD138pos
MMRF_1831	4349666f-0f09-40f8-8409-365e0a1cb277	b04d7cdd-da7f-4127-9f47-871a80cfad9b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1831_1_BM_CD138pos
MMRF_1832	ead03f1a-5b65-41f1-981d-e6d0619a4ff8	04fae4a0-9d1e-4ddd-bf59-b15c56b279b5.rna_seq.augmented_star_gene_counts.tsv	MMRF_1832_1_BM_CD138pos
MMRF_1833	e1019cb4-64c3-4483-b4e6-a429c9b20eb0	2f7e55c5-d029-4734-9f4c-ebe340b2dc2b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1833_1_BM_CD138pos
MMRF_1835	926a76fb-b3f8-4c1a-bb7b-397bbf26634b	9dcaba1d-935d-45d4-80ef-42e6afdc2a42.rna_seq.augmented_star_gene_counts.tsv	MMRF_1835_1_BM_CD138pos
MMRF_1837	06202460-4e57-4619-9b23-31977300d2b3	ef3e9e64-2e3a-4a8e-9c71-2f40f7825b22.rna_seq.augmented_star_gene_counts.tsv	MMRF_1837_1_BM_CD138pos
MMRF_1838	b25623cf-c87a-4b04-8b6d-4b1d3758b4f3	13355e84-8cfc-498f-ba2a-f94e206cb78c.rna_seq.augmented_star_gene_counts.tsv	MMRF_1838_3_BM_CD138pos
MMRF_1839	e2ae54ea-96f1-4404-acbc-67045f6aef4b	15a293e4-8f42-495a-82d4-0b74e0f4f7fb.rna_seq.augmented_star_gene_counts.tsv	MMRF_1839_1_BM_CD138pos
MMRF_1842	63a31dc1-61f7-4767-9a97-4a45d4e49d66	ea141004-9fc7-4acf-a814-07cfae201d89.rna_seq.augmented_star_gene_counts.tsv	MMRF_1842_1_BM_CD138pos
MMRF_1845	f605f160-7cc7-49a8-9b17-e3965e1b39f5	edf5c794-214e-472e-bf21-5c239e7e88e7.rna_seq.augmented_star_gene_counts.tsv	MMRF_1845_1_BM_CD138pos
MMRF_1846	901f61e8-1230-41c3-9536-5aa5a928fadc	b7efb1f5-c69b-4e8e-85f6-e8784edd35b3.rna_seq.augmented_star_gene_counts.tsv	MMRF_1846_1_BM_CD138pos
MMRF_1847	c98b29c6-b884-493b-86af-7cf5645b5553	09d1d9c4-08e1-4f36-a0a0-27639d2717ac.rna_seq.augmented_star_gene_counts.tsv	MMRF_1847_1_BM_CD138pos
MMRF_1850	53b42e24-621b-4e6e-84c1-508aee6f6ce0	038635db-83a4-4d58-b801-76e2b85c3dd9.rna_seq.augmented_star_gene_counts.tsv	MMRF_1850_1_BM_CD138pos
MMRF_1851	d64dbe62-f831-4f48-b10c-e1e46a9ad5a7	02ad40e7-b263-4319-8129-d7f5bf336bbe.rna_seq.augmented_star_gene_counts.tsv	MMRF_1851_1_BM_CD138pos
MMRF_1854	1b673392-5636-4a13-b9f6-0a6a3a8b6eaf	aeb69fc4-b2a0-4df2-af89-edb52af6dfb5.rna_seq.augmented_star_gene_counts.tsv	MMRF_1854_1_BM_CD138pos
MMRF_1855	0549ac17-4a9e-4208-92c6-8bfca5131951	f8ba6ee9-bb82-44d7-a26f-3f1bc7b60e43.rna_seq.augmented_star_gene_counts.tsv	MMRF_1855_1_BM_CD138pos
MMRF_1856	6588a74b-b8e4-4ee9-b4b0-d9c41f6614cf	5b61d3d2-1c62-4598-b95c-6bd0bc473945.rna_seq.augmented_star_gene_counts.tsv	MMRF_1856_1_BM_CD138pos
MMRF_1857	e016a7b2-7b38-4271-8afe-c061f6b5ab39	c81c3419-7e13-498d-a135-21542f8060c4.rna_seq.augmented_star_gene_counts.tsv	MMRF_1857_1_BM_CD138pos
MMRF_1859	fbc9777a-aa82-4f77-b1a5-fe76215c11d9	3053a169-613b-4697-8d63-671f77034abb.rna_seq.augmented_star_gene_counts.tsv	MMRF_1859_1_BM_CD138pos
MMRF_1860	c010e563-505e-41af-8a1f-0dcaac88806c	f833352d-748c-43b9-8d64-80b30ea846d1.rna_seq.augmented_star_gene_counts.tsv	MMRF_1860_1_BM_CD138pos
MMRF_1861	830293dc-509e-4462-9ee6-00772be2af73	563c3cb7-b982-499e-a499-a9cd41c7ae13.rna_seq.augmented_star_gene_counts.tsv	MMRF_1861_1_BM_CD138pos
MMRF_1862	3cb23f79-23af-4b4a-b163-bdea47bf44c4	39f97389-0f71-4942-a7f9-b2df25a8365d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1862_1_BM_CD138pos
MMRF_1865	1a820dfd-7aa4-4da2-9212-46d0ca079b0d	88419375-f306-4796-a4b1-b961e1f78a76.rna_seq.augmented_star_gene_counts.tsv	MMRF_1865_1_BM_CD138pos
MMRF_1867	5b968bb2-d8e3-4aa8-b329-7ad1db0c2927	afd893a7-1631-4913-8381-cbd32f9cf995.rna_seq.augmented_star_gene_counts.tsv	MMRF_1867_1_BM_CD138pos
MMRF_1871	be7fca95-8fe5-4958-bb64-7cfe5ed6902f	7da70457-ad1f-4568-863a-eeea89c1fd33.rna_seq.augmented_star_gene_counts.tsv	MMRF_1871_1_BM_CD138pos
MMRF_1876	e5c0c4ad-82b8-4725-ba76-c4d7b4ecca02	01f36fd2-bb3b-4f13-8437-74f0321e25a4.rna_seq.augmented_star_gene_counts.tsv	MMRF_1876_1_BM_CD138pos
MMRF_1879	1ed7c98d-1d0f-4603-983f-f312a4296b3a	558d6786-bf96-4402-9dc1-344548fc7544.rna_seq.augmented_star_gene_counts.tsv	MMRF_1879_1_BM_CD138pos
MMRF_1880	447baa01-385c-4f39-a33e-451f3e2c64ee	f4b28c2d-a6fe-489e-947c-6d62d7505a86.rna_seq.augmented_star_gene_counts.tsv	MMRF_1880_1_BM_CD138pos
MMRF_1881	56008020-20fd-4017-94b5-c85c35122b45	30ef8ea7-7571-4710-848a-1cf7abc059fe.rna_seq.augmented_star_gene_counts.tsv	MMRF_1881_1_BM_CD138pos
MMRF_1882	58e198a6-680f-4e37-ad7c-39822d97af96	848755b6-6abf-415d-8b83-da2eec4b7e00.rna_seq.augmented_star_gene_counts.tsv	MMRF_1882_1_BM_CD138pos
MMRF_1886	308b5856-b2ad-45fd-97fb-abe2cf9ed6db	c2c2a46b-ba80-4379-ae22-1ca2559473a1.rna_seq.augmented_star_gene_counts.tsv	MMRF_1886_1_BM_CD138pos
MMRF_1888	fa8af13b-f7af-40d3-abd9-c6164e79c2f3	ced32a25-64be-4c8f-a889-f63bb52a0440.rna_seq.augmented_star_gene_counts.tsv	MMRF_1888_1_BM_CD138pos
MMRF_1889	f9960d27-eb5f-49dc-9ff7-c025f8f92519	8cc0ed83-6b86-45f9-96b1-fd990185cd3b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1889_2_BM_CD138pos
MMRF_1890	887d2914-eb77-47fc-a09c-c1451c9102cb	cae2333e-a428-4dbc-b6d3-329042ee481e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1890_1_BM_CD138pos
MMRF_1891	365e6625-2886-49c7-a790-49a1e1f9faba	312f0be3-2126-49ea-99d6-7c1d790eaf9d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1891_1_BM_CD138pos
MMRF_1893	6fa76143-de94-4ba1-8aae-33413e3505ff	921a2433-40fd-4733-ae92-02fe0acbdab7.rna_seq.augmented_star_gene_counts.tsv	MMRF_1893_1_BM_CD138pos
MMRF_1895	455fd93e-7dc1-4cd7-b440-ab0874ca86d7	6af02333-d3af-4156-87be-c9fc0fd634d7.rna_seq.augmented_star_gene_counts.tsv	MMRF_1895_1_BM_CD138pos
MMRF_1897	8351fc91-fbb4-462e-bb2c-a5c6eb5313fd	ed5dc9cb-6857-423e-9711-80291dff6690.rna_seq.augmented_star_gene_counts.tsv	MMRF_1897_1_BM_CD138pos
MMRF_1900	d7b91d6c-8c84-4a66-b7c1-4bb075044921	54efcb92-7ba0-411f-843b-a05f23d5dfbe.rna_seq.augmented_star_gene_counts.tsv	MMRF_1900_1_BM_CD138pos
MMRF_1906	f37420f3-3de9-4f20-8c23-dbf12f754e2a	1305524a-51d6-4bba-9e9f-e1a07ef64697.rna_seq.augmented_star_gene_counts.tsv	MMRF_1906_1_BM_CD138pos
MMRF_1908	c321fdea-0cee-4e5a-a755-f1bd2cbe31b9	072cb7c1-16e9-471b-b33d-780f2b1b2f6e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1908_1_BM_CD138pos
MMRF_1910	05aba52a-710e-4c01-baca-5eb52c2f29d3	b11564dd-70c3-456d-82ab-193a2de685b2.rna_seq.augmented_star_gene_counts.tsv	MMRF_1910_1_BM_CD138pos
MMRF_1911	3c6aa3fc-7c08-4106-91cf-3c9214798130	0f49ef80-26b2-4f15-8249-03144e81b5b3.rna_seq.augmented_star_gene_counts.tsv	MMRF_1911_1_BM_CD138pos
MMRF_1912	5bb584f9-b964-40ad-b87c-97585f0493c1	2a34d779-9ce3-42a3-acab-5f807446e59b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1912_1_PB_CD138pos
MMRF_1913	d07ef6f5-9827-43c5-8dc5-23ec119ca61d	034221b2-17bd-4714-a0d5-18e4715df3a2.rna_seq.augmented_star_gene_counts.tsv	MMRF_1913_3_BM_CD138pos
MMRF_1915	2e9c3479-e2db-4bc6-bac6-75c0357cf821	3d3d1685-ebf6-4fd5-abd2-d1ea0b49dcb5.rna_seq.augmented_star_gene_counts.tsv	MMRF_1915_1_BM_CD138pos
MMRF_1916	1a72f182-80a8-4002-90c2-61fb43944d48	6a142ff0-a54d-408f-a27c-24e4c22f34b0.rna_seq.augmented_star_gene_counts.tsv	MMRF_1916_1_BM_CD138pos
MMRF_1917	9ec02d07-6447-4193-97ec-51485de23318	4009ad21-7868-49f6-9b75-561753882af6.rna_seq.augmented_star_gene_counts.tsv	MMRF_1917_1_BM_CD138pos
MMRF_1918	23d94a58-0926-4dc0-a502-c6c7f09d5ef3	de718598-4f1a-49b5-a791-8c5d1aabbcda.rna_seq.augmented_star_gene_counts.tsv	MMRF_1918_1_BM_CD138pos
MMRF_1921	7fd993e3-b96d-432b-93ed-ebaf9e6d8072	9d6ae030-a518-4a67-8f94-3bd7469fea4b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1921_1_BM_CD138pos
MMRF_1922	536f810e-f411-4125-ba88-a883c5287975	298c37e1-71d4-4767-8727-d663aaa4db20.rna_seq.augmented_star_gene_counts.tsv	MMRF_1922_1_BM_CD138pos
MMRF_1923	488f640e-d9c9-471f-844c-c2a43f32934f	228e4bd3-0f0b-4c84-bf3e-1d95a65c6529.rna_seq.augmented_star_gene_counts.tsv	MMRF_1923_1_BM_CD138pos
MMRF_1927	858be79e-d423-4444-a316-d6dfe7236170	b1da6d73-5db3-4806-8548-b021a3001e46.rna_seq.augmented_star_gene_counts.tsv	MMRF_1927_1_BM_CD138pos
MMRF_1928	1b680033-f7dd-4cc3-83d6-9b0ecd4b76f7	844456b8-d2f5-4643-a1dc-f1565bdaefe2.rna_seq.augmented_star_gene_counts.tsv	MMRF_1928_1_BM_CD138pos
MMRF_1931	7d483616-78a7-4007-adfc-c148cd4febf6	6d8c84bf-9df7-493e-a884-4bf6122c2c97.rna_seq.augmented_star_gene_counts.tsv	MMRF_1931_1_BM_CD138pos
MMRF_1932	81799c5a-42c7-41aa-92e0-5014dabc1233	4964c072-1f9c-4810-ab0e-693f64462f78.rna_seq.augmented_star_gene_counts.tsv	MMRF_1932_1_BM_CD138pos
MMRF_1935	f4081834-40b5-401a-8714-39da546ef313	703bce29-784c-4304-b0e2-428758be95b3.rna_seq.augmented_star_gene_counts.tsv	MMRF_1935_1_BM_CD138pos
MMRF_1936	28f038b1-acbe-4d29-a7a4-5a410fb89d84	e77b88c2-7c40-4adf-bf70-73bc1e5610f5.rna_seq.augmented_star_gene_counts.tsv	MMRF_1936_1_BM_CD138pos
MMRF_1941	bbd2af02-be6c-488a-8f62-70994cbaafed	55a3c758-3240-4135-a2c2-63f612f4bacc.rna_seq.augmented_star_gene_counts.tsv	MMRF_1941_1_BM_CD138pos
MMRF_1944	65ec3226-ffb5-45c7-aaf8-2929494ec3f6	518cd57a-93b9-43a9-b650-e6c83c50a5ef.rna_seq.augmented_star_gene_counts.tsv	MMRF_1944_1_BM_CD138pos
MMRF_1947	68dc40e2-c0fd-4d47-94e6-b50511c282e4	6ea758b9-9833-49e3-a8d9-28db34979ff4.rna_seq.augmented_star_gene_counts.tsv	MMRF_1947_1_BM_CD138pos
MMRF_1949	d3829499-6362-46f0-924c-1b4507ccf5d7	076cd0ec-e2e4-4db6-b648-2e3f67296fcc.rna_seq.augmented_star_gene_counts.tsv	MMRF_1949_1_BM_CD138pos
MMRF_1950	62a8feb5-c660-4261-bcd6-67fbb79bb422	006d7516-68f0-4126-8511-31e71c7710b6.rna_seq.augmented_star_gene_counts.tsv	MMRF_1950_1_BM_CD138pos
MMRF_1951	9f10c838-217f-4dfd-aee5-9025a7f4a691	3d61b175-2dc9-4d66-bb3d-b875fccef6d0.rna_seq.augmented_star_gene_counts.tsv	MMRF_1951_1_BM_CD138pos
MMRF_1952	be390698-9881-4770-a233-99203858cd0b	2d0f2428-e362-4620-a65e-ea29137a1cfc.rna_seq.augmented_star_gene_counts.tsv	MMRF_1952_1_BM_CD138pos
MMRF_1963	dc98573e-4e65-44e5-919c-8b15e21709eb	799fdff6-d335-49f9-b850-a5e334637f86.rna_seq.augmented_star_gene_counts.tsv	MMRF_1963_1_BM_CD138pos
MMRF_1965	756a934c-1b4b-4708-ad30-0878afc0670a	c95ac9aa-8d85-4c0a-8267-05093eab8a3b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1965_1_BM_CD138pos
MMRF_1967	d5490010-4a0c-49ec-8fcc-7e9c299da469	79e14d13-7831-4287-a2a4-48071abeade8.rna_seq.augmented_star_gene_counts.tsv	MMRF_1967_1_BM_CD138pos
MMRF_1971	089e73ba-4288-4135-bab1-5ccf14e9ef73	ccb57c49-c2db-4da0-8207-f861fd964c91.rna_seq.augmented_star_gene_counts.tsv	MMRF_1971_1_BM_CD138pos
MMRF_1972	125fd8f1-6af5-4132-bd82-f0db9f315aef	2e59d7ff-8395-4911-94fc-5b071781a412.rna_seq.augmented_star_gene_counts.tsv	MMRF_1972_1_BM_CD138pos
MMRF_1974	dede6045-a531-4ef3-8b6b-05b566e09f62	3c8e3055-7d51-43cb-906a-633293a3c682.rna_seq.augmented_star_gene_counts.tsv	MMRF_1974_1_BM_CD138pos
MMRF_1977	5ee228f3-c063-4932-8ec2-8a73ef9546c8	c936886a-ffdd-442f-838f-6fd1b69c93c8.rna_seq.augmented_star_gene_counts.tsv	MMRF_1977_1_BM_CD138pos
MMRF_1978	d0424027-17bd-4bd8-bda2-cbe90a7f8c32	e1900223-a6be-45fb-ab02-043c112b1832.rna_seq.augmented_star_gene_counts.tsv	MMRF_1978_1_BM_CD138pos
MMRF_1981	d16a2e9c-eaef-40b5-ab3e-f1959b9b5243	26ce3701-f729-4dbb-991e-df6485d3e49c.rna_seq.augmented_star_gene_counts.tsv	MMRF_1981_1_BM_CD138pos
